0.025000	504
0.025000	517
0.125000	502
0.125000	505
0.150000	501
0.575000	503
1.325000	500
3.375000	513
8.400000	518
9.750000	510
12.075000	80
12.125000	53
12.150000	14
12.175000	32
12.175000	36
12.175000	41
12.175000	74
12.175000	86
12.175000	88
12.200000	28
12.200000	34
12.200000	49
12.225000	44
12.225000	66
12.225000	87
12.250000	15
12.250000	99
12.275000	6
12.275000	8
12.275000	17
12.275000	21
12.275000	26
12.275000	37
12.275000	51
12.275000	90
12.300000	78
12.300000	91
12.325000	33
12.325000	48
12.325000	55
12.350000	2
12.350000	30
12.350000	56
12.375000	45
12.400000	18
12.400000	25
12.400000	42
12.400000	46
12.400000	47
12.400000	81
12.400000	504
12.450000	27
12.475000	64
12.525000	63
12.600000	23
12.600000	68
12.625000	20
12.625000	39
12.625000	93
12.650000	35
12.650000	38
12.650000	98
12.675000	16
12.700000	12
12.700000	40
12.700000	50
12.700000	52
12.700000	54
12.700000	92
12.725000	0
12.725000	1
12.725000	43
12.725000	59
12.725000	84
12.725000	89
12.750000	72
12.750000	75
12.750000	77
12.750000	96
12.750000	97
12.775000	13
12.775000	22
12.775000	29
12.775000	82
12.800000	100
12.825000	71
12.825000	76
12.825000	85
12.825000	94
12.850000	11
12.850000	31
12.850000	58
12.850000	69
12.850000	83
12.875000	19
12.875000	57
12.875000	60
12.875000	73
12.900000	24
12.900000	79
12.925000	9
12.925000	61
12.925000	62
12.925000	70
12.950000	3
12.950000	5
12.950000	7
12.950000	10
12.950000	65
12.975000	95
13.000000	67
13.025000	4
14.850000	522
14.975000	521
15.025000	525
15.050000	526
15.125000	523
16.575000	101
16.700000	114
16.700000	492
16.775000	113
16.900000	28
17.100000	47
17.400000	41
17.475000	64
17.550000	32
17.550000	33
17.575000	44
17.600000	46
17.625000	45
17.700000	36
17.725000	37
17.725000	87
17.800000	48
17.900000	495
17.925000	103
17.950000	50
18.050000	49
18.100000	66
18.125000	88
18.150000	21
18.200000	123
18.225000	26
18.225000	39
18.225000	42
18.300000	80
18.325000	74
18.350000	109
18.450000	15
18.475000	105
18.600000	23
18.600000	25
18.700000	51
18.700000	94
18.725000	96
18.800000	43
18.925000	71
18.950000	8
18.950000	90
18.975000	27
19.025000	35
19.050000	91
19.100000	92
19.125000	13
19.125000	110
19.150000	10
19.150000	24
19.150000	55
19.150000	499
19.175000	56
19.175000	77
19.200000	2
19.225000	120
19.250000	59
19.300000	30
19.325000	38
19.425000	20
19.425000	52
19.425000	99
19.425000	100
19.425000	493
19.475000	16
19.475000	62
19.525000	69
19.600000	54
19.625000	19
19.625000	75
19.650000	58
19.675000	115
19.700000	498
19.725000	14
19.750000	18
19.750000	34
19.775000	86
19.825000	72
19.900000	488
19.950000	40
19.975000	63
20.025000	104
20.050000	83
20.075000	76
20.100000	78
20.100000	98
20.100000	484
20.150000	81
20.175000	84
20.200000	60
20.250000	57
20.400000	5
20.475000	106
20.575000	53
20.600000	9
20.650000	17
20.700000	470
20.750000	494
20.775000	11
20.800000	61
20.800000	464
20.825000	508
20.850000	65
20.925000	466
20.950000	116
21.000000	133
21.050000	4
21.050000	82
21.150000	3
21.300000	506
21.325000	0
21.325000	68
21.375000	31
21.375000	79
21.425000	93
21.450000	12
21.500000	482
21.600000	29
21.600000	97
21.675000	524
21.700000	483
21.750000	67
21.800000	478
21.825000	85
21.975000	22
21.975000	122
22.050000	28
22.275000	47
22.300000	487
22.325000	70
22.550000	1
22.675000	101
22.675000	492
22.700000	113
22.750000	89
22.750000	108
22.825000	137
22.850000	64
22.850000	114
22.875000	95
22.875000	119
22.900000	41
23.075000	507
23.100000	46
23.150000	6
23.150000	124
23.175000	73
23.275000	44
23.275000	476
23.300000	486
23.350000	107
23.350000	468
23.425000	87
23.425000	472
23.450000	33
23.450000	45
23.475000	495
23.525000	7
23.525000	138
23.550000	50
23.600000	48
23.625000	36
23.625000	37
23.675000	139
23.700000	32
23.775000	460
24.025000	121
24.100000	88
24.100000	123
24.125000	469
24.150000	39
24.150000	103
24.175000	125
24.225000	42
24.250000	49
24.350000	458
24.400000	21
24.525000	497
24.550000	74
24.575000	80
24.575000	94
24.625000	105
24.675000	480
24.700000	23
24.750000	109
24.800000	96
24.800000	128
24.825000	15
24.825000	111
25.075000	43
25.175000	66
25.200000	8
25.225000	10
