t	GranuleCell[0]	GranuleCell[10]	GranuleCell[20]	GranuleCell[30]	GranuleCell[40]	GranuleCell[50]	GranuleCell[60]	GranuleCell[70]	GranuleCell[80]	GranuleCell[90]	GranuleCell[100]	GranuleCell[110]	GranuleCell[120]	GranuleCell[130]	GranuleCell[140]	GranuleCell[150]	GranuleCell[160]	GranuleCell[170]	GranuleCell[180]	GranuleCell[190]	GranuleCell[200]	GranuleCell[210]	GranuleCell[220]	GranuleCell[230]	GranuleCell[240]	GranuleCell[250]	GranuleCell[260]	GranuleCell[270]	GranuleCell[280]	GranuleCell[290]	GranuleCell[300]	GranuleCell[310]	GranuleCell[320]	GranuleCell[330]	GranuleCell[340]	GranuleCell[350]	GranuleCell[360]	GranuleCell[370]	GranuleCell[380]	GranuleCell[390]	GranuleCell[400]	GranuleCell[410]	GranuleCell[420]	GranuleCell[430]	GranuleCell[440]	GranuleCell[450]	GranuleCell[460]	GranuleCell[470]	GranuleCell[480]	GranuleCell[490]	GranuleCell[498]	GranuleCell[499]	BasketCell[0]	BasketCell[1]	BasketCell[2]	BasketCell[3]	BasketCell[4]	BasketCell[5]	MossyCell[0]	MossyCell[1]	MossyCell[2]	MossyCell[3]	MossyCell[4]	MossyCell[5]	MossyCell[6]	MossyCell[7]	MossyCell[8]	MossyCell[9]	MossyCell[10]	MossyCell[11]	MossyCell[12]	MossyCell[13]	MossyCell[14]	HIPPCell[0]	HIPPCell[1]	HIPPCell[2]	HIPPCell[3]	HIPPCell[4]	HIPPCell[5]	
0.025000	-49.793282	-49.796145	-49.798640	-49.795668	-49.796715	-49.795920	-49.794328	-49.796306	-49.796398	-49.798660	-49.797362	-49.797569	-49.797537	-49.797818	-49.797060	-49.797569	-49.798045	-49.792368	-49.797565	-49.795453	-49.794536	-49.795179	-49.798049	-49.795174	-49.798671	-49.795157	-49.796400	-49.794534	-49.795443	-49.797399	-49.797451	-49.797472	-49.797451	-49.797458	-49.797565	-49.797746	-49.795895	-49.797556	-49.794677	-49.797962	-49.794108	-49.796833	-49.796783	-49.796804	-49.797752	-49.797627	-49.797496	-49.795476	-49.796804	-49.794109	-49.797627	-49.793262	-52.035355	-52.032247	-52.032033	-52.035359	-52.036987	-52.036974	-28.698397	-19.675599	-29.696531	-23.294192	-19.664672	-15.614776	-18.195727	-11.376506	-15.434321	-26.493304	-18.427714	-13.381584	-5.687796	-31.056927	-4.355608	-58.878965	-54.290352	-67.086252	-60.997254	-63.641297	-62.138883	
0.050000	-49.793328	-49.796192	-49.798686	-49.795714	-49.796761	-49.795966	-49.794375	-49.796353	-49.796444	-49.798706	-49.797408	-49.797615	-49.797583	-49.797864	-49.797106	-49.797615	-49.798092	-49.792414	-49.797611	-49.795499	-49.794583	-49.795225	-49.798096	-49.795220	-49.798717	-49.795204	-49.796446	-49.794581	-49.795490	-49.797445	-49.797497	-49.797518	-49.797497	-49.797504	-49.797611	-49.797792	-49.795941	-49.797602	-49.794723	-49.798008	-49.794155	-49.796879	-49.796829	-49.796850	-49.797798	-49.797673	-49.797542	-49.795522	-49.796850	-49.794155	-49.797673	-49.793308	-52.035350	-52.032246	-52.032032	-52.035354	-52.036981	-52.036968	-28.385209	-19.462325	-29.405213	-22.984843	-19.450888	-15.564434	-18.037361	-11.507065	-15.391818	-26.163812	-18.257238	-13.428756	-6.022962	-30.796633	-4.736209	-58.878042	-54.287251	-67.085830	-60.996911	-63.640986	-62.137989	
0.075000	-49.793370	-49.796234	-49.798729	-49.795756	-49.796803	-49.796008	-49.794417	-49.796395	-49.796486	-49.798748	-49.797450	-49.797657	-49.797625	-49.797906	-49.797148	-49.797657	-49.798134	-49.792456	-49.797653	-49.795542	-49.794625	-49.795267	-49.798138	-49.795263	-49.798759	-49.795246	-49.796489	-49.794623	-49.795532	-49.797487	-49.797539	-49.797560	-49.797539	-49.797546	-49.797653	-49.797835	-49.795983	-49.797645	-49.794765	-49.798051	-49.794197	-49.796921	-49.796871	-49.796892	-49.797839	-49.797715	-49.797584	-49.795564	-49.796892	-49.794198	-49.797715	-49.793350	-52.035346	-52.032246	-52.032032	-52.035350	-52.036975	-52.036962	-27.861000	-19.117039	-28.913628	-22.480878	-19.105722	-15.482608	-17.781122	-11.716703	-15.322714	-25.620149	-17.981564	-13.503473	-6.573457	-30.350495	-5.352105	-58.877134	-54.284340	-67.085411	-60.996570	-63.640674	-62.137100	
0.100000	-49.793410	-49.796274	-49.798769	-49.795796	-49.796843	-49.796048	-49.794457	-49.796435	-49.796526	-49.798788	-49.797490	-49.797697	-49.797665	-49.797946	-49.797188	-49.797697	-49.798174	-49.792496	-49.797694	-49.795582	-49.794665	-49.795308	-49.798178	-49.795303	-49.798799	-49.795286	-49.796529	-49.794663	-49.795572	-49.797527	-49.797579	-49.797600	-49.797579	-49.797586	-49.797694	-49.797875	-49.796023	-49.797685	-49.794805	-49.798090	-49.794237	-49.796961	-49.796911	-49.796931	-49.797879	-49.797755	-49.797624	-49.795604	-49.796931	-49.794238	-49.797755	-49.793390	-52.035342	-52.032245	-52.032031	-52.035346	-52.036970	-52.036956	-27.526797	-18.911227	-28.601128	-22.167589	-18.899017	-15.436399	-17.631045	-11.834078	-15.283811	-25.274093	-17.819555	-13.546662	-6.870243	-30.070723	-5.689569	-58.876234	-54.281518	-67.084993	-60.996231	-63.640363	-62.136214	
0.125000	-49.793448	-49.796312	-49.798807	-49.795835	-49.796881	-49.796086	-49.794495	-49.796473	-49.796564	-49.798827	-49.797528	-49.797735	-49.797703	-49.797984	-49.797226	-49.797735	-49.798212	-49.792535	-49.797732	-49.795620	-49.794704	-49.795346	-49.798216	-49.795341	-49.798837	-49.795325	-49.796567	-49.794702	-49.795611	-49.797565	-49.797617	-49.797639	-49.797617	-49.797625	-49.797732	-49.797913	-49.796061	-49.797723	-49.794844	-49.798128	-49.794275	-49.796999	-49.796949	-49.796969	-49.797917	-49.797793	-49.797662	-49.795642	-49.796969	-49.794276	-49.797793	-49.793428	-52.035338	-52.032244	-52.032030	-52.035342	-52.036964	-52.036951	-27.046280	-18.619269	-28.149560	-21.723981	-18.606635	-15.370028	-17.417714	-12.001394	-15.227873	-24.781193	-17.589439	-13.607280	-7.302187	-29.662003	-6.174672	-58.875340	-54.278763	-67.084577	-60.995893	-63.640051	-62.135331	
0.150000	-49.793485	-49.796348	-49.798844	-49.795871	-49.796918	-49.796123	-49.794532	-49.796510	-49.796600	-49.798863	-49.797565	-49.797772	-49.797740	-49.798021	-49.797263	-49.797772	-49.798249	-49.792572	-49.797769	-49.795657	-49.794741	-49.795383	-49.798253	-49.795378	-49.798874	-49.795361	-49.796604	-49.794739	-49.795647	-49.797602	-49.797654	-49.797675	-49.797654	-49.797661	-49.797769	-49.797950	-49.796098	-49.797760	-49.794881	-49.798165	-49.794312	-49.797036	-49.796985	-49.797006	-49.797954	-49.797830	-49.797699	-49.795679	-49.797006	-49.794313	-49.797830	-49.793465	-52.035334	-52.032244	-52.032029	-52.035338	-52.036959	-52.036946	-26.651940	-18.400845	-27.778554	-21.375536	-18.387251	-15.323048	-17.261204	-12.117630	-15.188390	-24.381037	-17.420027	-13.650533	-7.592803	-29.328058	-6.504526	-58.874451	-54.276050	-67.084162	-60.995556	-63.639740	-62.134450	
0.175000	-49.793520	-49.796384	-49.798879	-49.795907	-49.796953	-49.796158	-49.794567	-49.796545	-49.796636	-49.798899	-49.797600	-49.797807	-49.797775	-49.798056	-49.797298	-49.797807	-49.798284	-49.792607	-49.797804	-49.795693	-49.794776	-49.795418	-49.798288	-49.795414	-49.798909	-49.795397	-49.796640	-49.794774	-49.795683	-49.797638	-49.797689	-49.797711	-49.797689	-49.797697	-49.797804	-49.797985	-49.796133	-49.797795	-49.794916	-49.798200	-49.794347	-49.797071	-49.797020	-49.797041	-49.797989	-49.797865	-49.797734	-49.795714	-49.797041	-49.794348	-49.797865	-49.793500	-52.035330	-52.032243	-52.032029	-52.035334	-52.036954	-52.036940	-26.158177	-18.131008	-27.312417	-20.945187	-18.116728	-15.264415	-17.067472	-12.262283	-15.139071	-23.883731	-17.210485	-13.703738	-7.959902	-28.905716	-6.917834	-58.873565	-54.273368	-67.083747	-60.995219	-63.639428	-62.133570	
0.200000	-49.793554	-49.796418	-49.798913	-49.795941	-49.796987	-49.796192	-49.794602	-49.796579	-49.796670	-49.798933	-49.797634	-49.797841	-49.797809	-49.798090	-49.797332	-49.797841	-49.798318	-49.792641	-49.797838	-49.795727	-49.794811	-49.795453	-49.798323	-49.795448	-49.798944	-49.795431	-49.796674	-49.794809	-49.795717	-49.797672	-49.797724	-49.797745	-49.797724	-49.797731	-49.797838	-49.798019	-49.796168	-49.797829	-49.794950	-49.798235	-49.794382	-49.797106	-49.797054	-49.797075	-49.798023	-49.797899	-49.797768	-49.795748	-49.797075	-49.794383	-49.797899	-49.793534	-52.035327	-52.032242	-52.032028	-52.035330	-52.036949	-52.036935	-25.694856	-17.900813	-26.873535	-20.560901	-17.885543	-15.216750	-16.905083	-12.377520	-15.099073	-23.424057	-17.034345	-13.746985	-8.245103	-28.508288	-7.241070	-58.872681	-54.270707	-67.083334	-60.994883	-63.639117	-62.132691	
0.225000	-49.793588	-49.796451	-49.798946	-49.795974	-49.797021	-49.796225	-49.794635	-49.796612	-49.796703	-49.798966	-49.797668	-49.797874	-49.797842	-49.798123	-49.797366	-49.797874	-49.798352	-49.792675	-49.797872	-49.795760	-49.794844	-49.795486	-49.798356	-49.795482	-49.798977	-49.795465	-49.796707	-49.794842	-49.795751	-49.797705	-49.797757	-49.797778	-49.797757	-49.797764	-49.797872	-49.798052	-49.796201	-49.797863	-49.794984	-49.798268	-49.794415	-49.797139	-49.797087	-49.797108	-49.798056	-49.797933	-49.797801	-49.795781	-49.797108	-49.794416	-49.797933	-49.793568	-52.035323	-52.032242	-52.032027	-52.035327	-52.036944	-52.036930	-25.157797	-17.640359	-26.363042	-20.124087	-17.624255	-15.162591	-16.721343	-12.508210	-15.053605	-22.895986	-16.835074	-13.795677	-8.571687	-28.043760	-7.609362	-58.871799	-54.268061	-67.082921	-60.994547	-63.638806	-62.131814	
0.250000	-49.793620	-49.796484	-49.798979	-49.796007	-49.797053	-49.796257	-49.794667	-49.796645	-49.796735	-49.798999	-49.797700	-49.797907	-49.797874	-49.798155	-49.797398	-49.797907	-49.798384	-49.792707	-49.797904	-49.795793	-49.794876	-49.795519	-49.798388	-49.795514	-49.799009	-49.795497	-49.796740	-49.794875	-49.795783	-49.797737	-49.797789	-49.797811	-49.797789	-49.797797	-49.797904	-49.798085	-49.796233	-49.797895	-49.795016	-49.798300	-49.794447	-49.797171	-49.797120	-49.797140	-49.798088	-49.797965	-49.797833	-49.795814	-49.797140	-49.794448	-49.797965	-49.793600	-52.035320	-52.032241	-52.032027	-52.035323	-52.036939	-52.036925	-24.618442	-17.401518	-25.847887	-19.707114	-17.384405	-15.114816	-16.555319	-12.621406	-15.013573	-22.374711	-16.654564	-13.838476	-8.849396	-27.573748	-7.923809	-58.870919	-54.265426	-67.082509	-60.994212	-63.638495	-62.130938	
0.275000	-49.793651	-49.796515	-49.799010	-49.796038	-49.797084	-49.796289	-49.794699	-49.796676	-49.796767	-49.799030	-49.797731	-49.797938	-49.797906	-49.798187	-49.797429	-49.797938	-49.798416	-49.792739	-49.797936	-49.795825	-49.794908	-49.795550	-49.798420	-49.795546	-49.799041	-49.795529	-49.796771	-49.794906	-49.795815	-49.797769	-49.797821	-49.797842	-49.797821	-49.797828	-49.797936	-49.798116	-49.796265	-49.797927	-49.795047	-49.798331	-49.794479	-49.797203	-49.797151	-49.797171	-49.798119	-49.797996	-49.797865	-49.795845	-49.797171	-49.794480	-49.797996	-49.793631	-52.035316	-52.032241	-52.032026	-52.035320	-52.036934	-52.036920	-24.017591	-17.145174	-25.271427	-19.255141	-17.127141	-15.063582	-16.377451	-12.742501	-14.970639	-21.800877	-16.461137	-13.884086	-9.148179	-27.045208	-8.261107	-58.870041	-54.262799	-67.082098	-60.993877	-63.638185	-62.130063	
0.300000	-49.793682	-49.796546	-49.799041	-49.796069	-49.797115	-49.796319	-49.794730	-49.796707	-49.796798	-49.799061	-49.797762	-49.797969	-49.797937	-49.798218	-49.797460	-49.797969	-49.798446	-49.792770	-49.797966	-49.795856	-49.794939	-49.795581	-49.798450	-49.795577	-49.799072	-49.795560	-49.796802	-49.794937	-49.795846	-49.797800	-49.797852	-49.797873	-49.797852	-49.797859	-49.797966	-49.798147	-49.796296	-49.797958	-49.795078	-49.798362	-49.794510	-49.797233	-49.797182	-49.797202	-49.798150	-49.798027	-49.797895	-49.795876	-49.797202	-49.794511	-49.798027	-49.793662	-52.035312	-52.032240	-52.032026	-52.035316	-52.036929	-52.036915	-23.393772	-16.900824	-24.669295	-18.809339	-16.881765	-15.016216	-16.209956	-12.852761	-14.931015	-21.216330	-16.278666	-13.926061	-9.416711	-26.490312	-8.565014	-58.869163	-54.260177	-67.081687	-60.993542	-63.637874	-62.129188	
0.325000	-49.793712	-49.796576	-49.799071	-49.796099	-49.797145	-49.796349	-49.794760	-49.796737	-49.796828	-49.799091	-49.797792	-49.797999	-49.797967	-49.798248	-49.797490	-49.797999	-49.798477	-49.792800	-49.797997	-49.795886	-49.794969	-49.795612	-49.798481	-49.795607	-49.799102	-49.795590	-49.796833	-49.794968	-49.795876	-49.797830	-49.797882	-49.797903	-49.797882	-49.797889	-49.797997	-49.798177	-49.796326	-49.797988	-49.795109	-49.798392	-49.794540	-49.797264	-49.797212	-49.797232	-49.798180	-49.798057	-49.797925	-49.795906	-49.797232	-49.794541	-49.798057	-49.793692	-52.035309	-52.032239	-52.032025	-52.035312	-52.036924	-52.036910	-22.712969	-16.646633	-24.008153	-18.339433	-16.626603	-14.967168	-16.036237	-12.966574	-14.889999	-20.587974	-16.089362	-13.969322	-9.694756	-25.877251	-8.879131	-58.868287	-54.257559	-67.081277	-60.993208	-63.637564	-62.128315	
0.350000	-49.793742	-49.796606	-49.799101	-49.796129	-49.797175	-49.796379	-49.794790	-49.796767	-49.796857	-49.799121	-49.797822	-49.798028	-49.797996	-49.798277	-49.797520	-49.798028	-49.798506	-49.792830	-49.798026	-49.795916	-49.794999	-49.795641	-49.798510	-49.795637	-49.799131	-49.795620	-49.796862	-49.794997	-49.795906	-49.797860	-49.797912	-49.797933	-49.797912	-49.797919	-49.798026	-49.798207	-49.796355	-49.798017	-49.795138	-49.798422	-49.794570	-49.797293	-49.797241	-49.797262	-49.798209	-49.798087	-49.797955	-49.795935	-49.797262	-49.794571	-49.798087	-49.793722	-52.035305	-52.032239	-52.032024	-52.035309	-52.036919	-52.036906	-21.995407	-16.399589	-23.305968	-17.869250	-16.378531	-14.920620	-15.868960	-13.073302	-14.851129	-19.939467	-15.906836	-14.010211	-9.953168	-25.221297	-9.171519	-58.867412	-54.254943	-67.080867	-60.992874	-63.637254	-62.127442	
0.375000	-49.793771	-49.796635	-49.799130	-49.796158	-49.797204	-49.796408	-49.794819	-49.796796	-49.796887	-49.799150	-49.797851	-49.798057	-49.798025	-49.798306	-49.797549	-49.798057	-49.798535	-49.792859	-49.798056	-49.795945	-49.795029	-49.795671	-49.798539	-49.795666	-49.799161	-49.795649	-49.796891	-49.795027	-49.795935	-49.797889	-49.797941	-49.797962	-49.797941	-49.797948	-49.798056	-49.798236	-49.796385	-49.798047	-49.795167	-49.798451	-49.794599	-49.797322	-49.797270	-49.797291	-49.798238	-49.798116	-49.797984	-49.795965	-49.797291	-49.794600	-49.798116	-49.793751	-52.035302	-52.032238	-52.032024	-52.035305	-52.036914	-52.036901	-21.221289	-16.147615	-22.542644	-17.382413	-16.125564	-14.873446	-15.698907	-13.181132	-14.811766	-19.252639	-15.721193	-14.051522	-10.214568	-24.502087	-9.467006	-58.866537	-54.252329	-67.080458	-60.992540	-63.636944	-62.126570	
0.400000	-49.793800	-49.796664	-49.799159	-49.796187	-49.797233	-49.796437	-49.794848	-49.796825	-49.796915	-49.799179	-49.797879	-49.798086	-49.798054	-49.798335	-49.797578	-49.798086	-49.798564	-49.792888	-49.798084	-49.795974	-49.795057	-49.795699	-49.798568	-49.795695	-49.799189	-49.795678	-49.796920	-49.795056	-49.795964	-49.797918	-49.797969	-49.797991	-49.797969	-49.797977	-49.798084	-49.798265	-49.796413	-49.798075	-49.795196	-49.798480	-49.794628	-49.797351	-49.797299	-49.797319	-49.798267	-49.798144	-49.798013	-49.795993	-49.797319	-49.794629	-49.798144	-49.793780	-52.035298	-52.032238	-52.032023	-52.035302	-52.036910	-52.036896	-20.401636	-15.900480	-21.726464	-16.893198	-15.877402	-14.828038	-15.533399	-13.284036	-14.773923	-18.541799	-15.540322	-14.091180	-10.462452	-23.725246	-9.747495	-58.865663	-54.249714	-67.080050	-60.992207	-63.636634	-62.125699	
0.425000	-49.793828	-49.796692	-49.799187	-49.796215	-49.797261	-49.796465	-49.794876	-49.796853	-49.796943	-49.799207	-49.797908	-49.798114	-49.798082	-49.798363	-49.797606	-49.798114	-49.798592	-49.792916	-49.798113	-49.796002	-49.795086	-49.795728	-49.798596	-49.795724	-49.799218	-49.795706	-49.796949	-49.795084	-49.795992	-49.797946	-49.797998	-49.798019	-49.797998	-49.798005	-49.798113	-49.798293	-49.796441	-49.798104	-49.795224	-49.798508	-49.794656	-49.797379	-49.797327	-49.797347	-49.798295	-49.798173	-49.798041	-49.796021	-49.797347	-49.794657	-49.798173	-49.793808	-52.035295	-52.032237	-52.032023	-52.035299	-52.036905	-52.036891	-19.525239	-15.651582	-20.844999	-16.393140	-15.627509	-14.782650	-15.367357	-13.386647	-14.736111	-17.797782	-15.358780	-14.130756	-10.709717	-22.876509	-10.027140	-58.864790	-54.247099	-67.079642	-60.991874	-63.636324	-62.124829	
0.450000	-49.793856	-49.796720	-49.799215	-49.796243	-49.797289	-49.796493	-49.794904	-49.796881	-49.796971	-49.799235	-49.797936	-49.798142	-49.798110	-49.798391	-49.797634	-49.798142	-49.798620	-49.792944	-49.798141	-49.796030	-49.795114	-49.795756	-49.798624	-49.795752	-49.799245	-49.795734	-49.796977	-49.795112	-49.796020	-49.797974	-49.798026	-49.798047	-49.798026	-49.798033	-49.798141	-49.798321	-49.796469	-49.798132	-49.795252	-49.798536	-49.794684	-49.797407	-49.797355	-49.797375	-49.798323	-49.798201	-49.798069	-49.796049	-49.797375	-49.794685	-49.798201	-49.793836	-52.035291	-52.032237	-52.032022	-52.035295	-52.036900	-52.036886	-18.598827	-15.406759	-19.902285	-15.891348	-15.381681	-14.738643	-15.204985	-13.485539	-14.699478	-17.030112	-15.181122	-14.169067	-10.947019	-21.956321	-10.295703	-58.863918	-54.244483	-67.079234	-60.991541	-63.636015	-62.123959	
0.475000	-49.793884	-49.796747	-49.799243	-49.796271	-49.797316	-49.796520	-49.794932	-49.796909	-49.796999	-49.799262	-49.797963	-49.798170	-49.798137	-49.798418	-49.797661	-49.798170	-49.798648	-49.792972	-49.798168	-49.796058	-49.795142	-49.795784	-49.798652	-49.795779	-49.799273	-49.795762	-49.797004	-49.795140	-49.796048	-49.798002	-49.798053	-49.798075	-49.798053	-49.798061	-49.798168	-49.798349	-49.796497	-49.798159	-49.795280	-49.798563	-49.794712	-49.797435	-49.797382	-49.797403	-49.798350	-49.798228	-49.798096	-49.796077	-49.797403	-49.794713	-49.798228	-49.793864	-52.035288	-52.032236	-52.032021	-52.035292	-52.036895	-52.036881	-17.617679	-15.162522	-18.891580	-15.383900	-15.136468	-14.695037	-15.043487	-13.583336	-14.663188	-16.235799	-15.004354	-14.206996	-11.181718	-20.954477	-10.561291	-58.863046	-54.241865	-67.078827	-60.991208	-63.635706	-62.123091	
0.500000	-49.793911	-49.796775	-49.799270	-49.796298	-49.797343	-49.796547	-49.794959	-49.796936	-49.797026	-49.799290	-49.797990	-49.798197	-49.798165	-49.798446	-49.797688	-49.798197	-49.798675	-49.792999	-49.798196	-49.796085	-49.795169	-49.795811	-49.798679	-49.795807	-49.799300	-49.795789	-49.797032	-49.795167	-49.796075	-49.798029	-49.798081	-49.798102	-49.798081	-49.798088	-49.798196	-49.798376	-49.796524	-49.798187	-49.795307	-49.798591	-49.794739	-49.797462	-49.797409	-49.797430	-49.798377	-49.798255	-49.798123	-49.796104	-49.797430	-49.794740	-49.798255	-49.793891	-52.035285	-52.032235	-52.032021	-52.035288	-52.036891	-52.036877	-16.588184	-14.922332	-17.816343	-14.877116	-14.895297	-14.652610	-14.885321	-13.678093	-14.627898	-15.422788	-14.831146	-14.243866	-11.408564	-19.869605	-10.818130	-58.862175	-54.239245	-67.078420	-60.990876	-63.635397	-62.122222	
0.525000	-49.793938	-49.796802	-49.799297	-49.796325	-49.797370	-49.796574	-49.794986	-49.796963	-49.797053	-49.799317	-49.798017	-49.798224	-49.798192	-49.798473	-49.797715	-49.798224	-49.798702	-49.793027	-49.798223	-49.796112	-49.795196	-49.795838	-49.798706	-49.795834	-49.799327	-49.795816	-49.797059	-49.795194	-49.796102	-49.798056	-49.798108	-49.798129	-49.798108	-49.798115	-49.798223	-49.798403	-49.796551	-49.798214	-49.795335	-49.798618	-49.794766	-49.797489	-49.797436	-49.797457	-49.798404	-49.798282	-49.798150	-49.796131	-49.797457	-49.794767	-49.798282	-49.793918	-52.035281	-52.032235	-52.032020	-52.035285	-52.036886	-52.036872	-15.511431	-14.684403	-16.675424	-14.369689	-14.656422	-14.610815	-14.729040	-13.771301	-14.593142	-14.592031	-14.659985	-14.280173	-11.631776	-18.695606	-11.070860	-58.861304	-54.236624	-67.078014	-60.990544	-63.635088	-62.121355	
0.550000	-49.793965	-49.796828	-49.799324	-49.796352	-49.797397	-49.796601	-49.795013	-49.796990	-49.797080	-49.799343	-49.798044	-49.798251	-49.798218	-49.798499	-49.797742	-49.798251	-49.798729	-49.793053	-49.798250	-49.796139	-49.795223	-49.795865	-49.798733	-49.795861	-49.799354	-49.795843	-49.797086	-49.795221	-49.796129	-49.798083	-49.798134	-49.798156	-49.798134	-49.798142	-49.798250	-49.798430	-49.796578	-49.798241	-49.795361	-49.798644	-49.794793	-49.797516	-49.797463	-49.797483	-49.798431	-49.798309	-49.798177	-49.796158	-49.797483	-49.794794	-49.798309	-49.793945	-52.035278	-52.032234	-52.032020	-52.035281	-52.036881	-52.036867	-14.395844	-14.450985	-15.474971	-13.866387	-14.422071	-14.570103	-14.576162	-13.861856	-14.559299	-13.751052	-14.492510	-14.315530	-11.848400	-17.432943	-11.316244	-58.860434	-54.233999	-67.077608	-60.990212	-63.634780	-62.120488	
0.575000	-49.793991	-49.796855	-49.799350	-49.796379	-49.797424	-49.796628	-49.795039	-49.797017	-49.797107	-49.799370	-49.798071	-49.798277	-49.798245	-49.798526	-49.797769	-49.798277	-49.798756	-49.793080	-49.798276	-49.796166	-49.795250	-49.795892	-49.798760	-49.795888	-49.799381	-49.795870	-49.797112	-49.795248	-49.796156	-49.798109	-49.798161	-49.798182	-49.798161	-49.798168	-49.798276	-49.798457	-49.796605	-49.798267	-49.795388	-49.798671	-49.794820	-49.797543	-49.797489	-49.797510	-49.798457	-49.798336	-49.798204	-49.796184	-49.797510	-49.794821	-49.798336	-49.793971	-52.035274	-52.032234	-52.032019	-52.035278	-52.036877	-52.036862	-13.248165	-14.221277	-14.220292	-13.367359	-14.191465	-14.530170	-14.425975	-13.950607	-14.526110	-12.903908	-14.327979	-14.350213	-12.060857	-16.081627	-11.556976	-58.859564	-54.231372	-67.077203	-60.989880	-63.634471	-62.119622	
0.600000	-49.794018	-49.796881	-49.799377	-49.796405	-49.797450	-49.796654	-49.795066	-49.797043	-49.797133	-49.799396	-49.798097	-49.798303	-49.798271	-49.798552	-49.797795	-49.798303	-49.798782	-49.793107	-49.798303	-49.796192	-49.795276	-49.795918	-49.798786	-49.795914	-49.799407	-49.795897	-49.797139	-49.795274	-49.796182	-49.798136	-49.798188	-49.798209	-49.798188	-49.798195	-49.798303	-49.798483	-49.796631	-49.798294	-49.795414	-49.798697	-49.794846	-49.797569	-49.797516	-49.797536	-49.798484	-49.798362	-49.798230	-49.796211	-49.797536	-49.794847	-49.798362	-49.793998	-52.035271	-52.032233	-52.032018	-52.035274	-52.036872	-52.036858	-12.080185	-13.996690	-12.922821	-12.876420	-13.965990	-14.491280	-14.279386	-14.036931	-14.493796	-12.058415	-14.167365	-14.383999	-12.267503	-14.648395	-11.791251	-58.858695	-54.228742	-67.076798	-60.989548	-63.634163	-62.118757	
0.625000	-49.794044	-49.796908	-49.799403	-49.796431	-49.797476	-49.796680	-49.795092	-49.797069	-49.797159	-49.799423	-49.798123	-49.798330	-49.798297	-49.798578	-49.797821	-49.798330	-49.798808	-49.793133	-49.798329	-49.796219	-49.795303	-49.795945	-49.798812	-49.795940	-49.799433	-49.795923	-49.797165	-49.795301	-49.796209	-49.798162	-49.798214	-49.798235	-49.798214	-49.798221	-49.798329	-49.798509	-49.796657	-49.798320	-49.795441	-49.798723	-49.794873	-49.797595	-49.797542	-49.797562	-49.798510	-49.798388	-49.798256	-49.796237	-49.797562	-49.794874	-49.798388	-49.794024	-52.035267	-52.032233	-52.032018	-52.035271	-52.036867	-52.036853	-10.903183	-13.776875	-11.595130	-12.394436	-13.745330	-14.453269	-14.136039	-14.121328	-14.462217	-11.220225	-14.010310	-14.417043	-12.469767	-13.143355	-12.020624	-58.857826	-54.226109	-67.076394	-60.989217	-63.633855	-62.117892	
0.650000	-49.794070	-49.796934	-49.799429	-49.796457	-49.797502	-49.796706	-49.795118	-49.797095	-49.797185	-49.799449	-49.798149	-49.798356	-49.798323	-49.798604	-49.797847	-49.798356	-49.798834	-49.793159	-49.798355	-49.796245	-49.795329	-49.795971	-49.798839	-49.795967	-49.799459	-49.795949	-49.797191	-49.795327	-49.796235	-49.798188	-49.798240	-49.798261	-49.798240	-49.798247	-49.798355	-49.798535	-49.796683	-49.798346	-49.795467	-49.798749	-49.794899	-49.797621	-49.797568	-49.797588	-49.798536	-49.798414	-49.798282	-49.796263	-49.797588	-49.794900	-49.798414	-49.794050	-52.035264	-52.032232	-52.032017	-52.035268	-52.036863	-52.036848	-9.731460	-13.562878	-10.254040	-11.924524	-13.530512	-14.416292	-13.996495	-14.203464	-14.431504	-10.396921	-13.857423	-14.449215	-12.666740	-11.582518	-12.244102	-58.856958	-54.223472	-67.075990	-60.988886	-63.633548	-62.117028	
0.675000	-49.794096	-49.796960	-49.799455	-49.796483	-49.797528	-49.796732	-49.795144	-49.797121	-49.797211	-49.799475	-49.798175	-49.798381	-49.798349	-49.798630	-49.797873	-49.798381	-49.798860	-49.793185	-49.798381	-49.796271	-49.795355	-49.795997	-49.798864	-49.795993	-49.799485	-49.795975	-49.797217	-49.795353	-49.796261	-49.798214	-49.798266	-49.798287	-49.798266	-49.798273	-49.798381	-49.798561	-49.796709	-49.798372	-49.795493	-49.798775	-49.794925	-49.797647	-49.797593	-49.797614	-49.798562	-49.798440	-49.798308	-49.796289	-49.797614	-49.794926	-49.798440	-49.794076	-52.035261	-52.032232	-52.032017	-52.035264	-52.036858	-52.036844	-8.578426	-13.354653	-8.916812	-11.467757	-13.321508	-14.380262	-13.860605	-14.283615	-14.401580	-9.594352	-13.708626	-14.480601	-12.859250	-9.987240	-12.462628	-58.856090	-54.220832	-67.075586	-60.988555	-63.633240	-62.116164	
