t	GranuleCell[0]	GranuleCell[10]	GranuleCell[20]	GranuleCell[30]	GranuleCell[40]	GranuleCell[50]	GranuleCell[60]	GranuleCell[70]	GranuleCell[80]	GranuleCell[90]	GranuleCell[100]	GranuleCell[110]	GranuleCell[120]	GranuleCell[130]	GranuleCell[140]	GranuleCell[150]	GranuleCell[160]	GranuleCell[170]	GranuleCell[180]	GranuleCell[190]	GranuleCell[200]	GranuleCell[210]	GranuleCell[220]	GranuleCell[230]	GranuleCell[240]	GranuleCell[250]	GranuleCell[260]	GranuleCell[270]	GranuleCell[280]	GranuleCell[290]	GranuleCell[300]	GranuleCell[310]	GranuleCell[320]	GranuleCell[330]	GranuleCell[340]	GranuleCell[350]	GranuleCell[360]	GranuleCell[370]	GranuleCell[380]	GranuleCell[390]	GranuleCell[400]	GranuleCell[410]	GranuleCell[420]	GranuleCell[430]	GranuleCell[440]	GranuleCell[450]	GranuleCell[460]	GranuleCell[470]	GranuleCell[480]	GranuleCell[490]	GranuleCell[498]	GranuleCell[499]	BasketCell[0]	BasketCell[1]	BasketCell[2]	BasketCell[3]	BasketCell[4]	BasketCell[5]	MossyCell[0]	MossyCell[1]	MossyCell[2]	MossyCell[3]	MossyCell[4]	MossyCell[5]	MossyCell[6]	MossyCell[7]	MossyCell[8]	MossyCell[9]	MossyCell[10]	MossyCell[11]	MossyCell[12]	MossyCell[13]	MossyCell[14]	HIPPCell[0]	HIPPCell[1]	HIPPCell[2]	HIPPCell[3]	HIPPCell[4]	HIPPCell[5]	
0.025000	-82.640277	-82.546784	-81.755387	-82.381080	-82.076530	-83.060211	-82.658137	-82.186161	-81.873200	-81.831869	-81.965529	-81.839493	-82.347507	-81.842873	-82.163204	-82.026683	-82.337654	-83.246537	-82.112126	-82.262509	-83.009432	-82.977674	-81.987869	-82.858146	-81.976906	-82.411391	-82.578740	-82.951460	-82.469580	-82.081386	-82.206287	-81.951505	-82.187905	-82.063746	-81.875284	-82.241933	-82.153695	-82.168222	-82.266298	-81.835960	-82.655857	-82.064140	-82.071577	-82.043921	-81.866876	-81.867306	-82.490477	-82.651208	-82.205470	-82.967646	-81.946937	-82.720172	-13.962561	-3.847072	-69.897144	23.374555	-1.666980	-16.333177	-57.912829	-58.103720	-57.976045	-58.194609	-58.130402	-57.810770	-57.847023	-58.182888	-58.110566	-58.313647	-58.352589	-58.463072	-58.329638	-58.304710	-58.350760	-15.546631	34.936893	-85.756421	-84.246985	-80.146630	-84.027994	
0.050000	-82.646337	-82.553095	-81.762601	-82.383367	-82.079337	-83.062326	-82.664409	-82.192777	-81.880201	-81.838194	-81.971449	-81.845831	-82.349373	-81.849179	-82.164882	-82.027880	-82.334311	-83.241214	-82.108729	-82.268024	-83.004552	-82.972821	-81.991119	-82.853376	-81.974043	-82.407329	-82.575599	-82.946636	-82.470701	-82.083448	-82.209349	-81.954804	-82.194102	-82.065856	-81.882292	-82.244947	-82.160643	-82.169879	-82.271788	-81.842295	-82.665277	-82.073979	-82.073655	-82.049953	-81.872958	-81.873388	-82.492204	-82.656441	-82.211438	-82.973739	-81.950232	-82.725142	-23.012399	-15.705733	-68.901666	5.013681	-14.119407	-24.284072	-55.227723	-55.489637	-55.314489	-55.613728	-55.525708	-55.087268	-55.137256	-55.597717	-55.498842	-55.775899	-55.829271	-55.979512	-55.798080	-55.764104	-55.826428	-15.588803	20.586372	-85.750941	-84.245567	-80.136502	-84.022749	
0.075000	-82.650483	-82.557206	-81.767021	-82.384072	-82.080250	-83.062601	-82.668745	-82.197172	-81.884692	-81.841833	-81.974983	-81.849483	-82.349190	-81.852803	-82.164802	-82.027154	-82.329710	-83.235910	-82.104344	-82.271452	-82.999374	-82.967666	-81.992163	-82.848297	-81.969872	-82.402618	-82.571690	-82.941509	-82.470382	-82.083453	-82.210223	-81.955894	-82.197611	-82.065900	-81.886785	-82.245774	-82.165071	-82.169781	-82.275196	-81.845944	-82.672251	-82.080828	-82.073671	-82.053318	-81.876379	-81.876809	-82.491894	-82.659600	-82.214739	-82.977901	-81.951319	-82.728329	-29.379268	-23.599020	-68.092049	-7.366331	-22.380937	-29.973948	-50.398840	-50.795936	-50.530300	-50.983562	-50.850463	-50.185693	-50.261724	-50.959639	-50.810296	-51.228309	-51.308178	-51.534037	-51.261332	-51.209986	-51.303981	-15.614876	9.448429	-85.744509	-84.242719	-80.125397	-84.017003	
0.100000	-82.653192	-82.559634	-81.769250	-82.383446	-82.079569	-83.061318	-82.671630	-82.199871	-81.887241	-81.843346	-81.976648	-81.851008	-82.347246	-81.854304	-82.163211	-82.024752	-82.323812	-83.230380	-82.098902	-82.273264	-82.993704	-82.962016	-81.991351	-82.842717	-81.964376	-82.397128	-82.566929	-82.935885	-82.468818	-82.081693	-82.209250	-81.955127	-82.198992	-82.064170	-81.889332	-82.244755	-82.167547	-82.168171	-82.276994	-81.847466	-82.677487	-82.085462	-82.071917	-82.054567	-81.877689	-81.878118	-82.489829	-82.661148	-82.215923	-82.980617	-81.950548	-82.730158	-34.277468	-29.466180	-67.302333	-16.473359	-28.490073	-34.390349	-44.464387	-45.071941	-44.665702	-45.357691	-45.154817	-44.137331	-44.254152	-45.321478	-45.093876	-45.730047	-45.851319	-46.193575	-45.780289	-45.702288	-45.844767	-15.627325	0.257014	-85.737795	-84.239448	-80.114426	-84.011091	
0.125000	-82.654704	-82.560659	-81.769648	-82.381700	-82.077548	-83.058726	-82.673308	-82.201152	-81.888166	-81.843079	-81.976748	-81.850753	-82.343817	-81.854027	-82.160345	-82.020940	-82.316811	-83.224648	-82.092557	-82.273727	-82.987606	-82.955936	-81.988977	-82.836703	-81.957751	-82.390970	-82.561441	-82.929832	-82.466205	-82.078445	-82.206724	-81.952796	-82.198593	-82.060947	-81.890251	-82.242182	-82.168392	-82.165288	-82.277445	-81.847208	-82.681281	-82.088252	-82.068673	-82.054045	-81.877231	-81.877660	-82.486285	-82.661352	-82.215335	-82.982128	-81.948214	-82.730855	-38.094209	-33.965627	-66.494360	-23.232661	-33.146547	-37.827381	-34.280176	-35.258471	-34.604336	-35.719916	-35.392123	-33.752605	-33.941290	-35.661768	-35.294255	-36.320440	-36.515060	-37.066021	-36.400927	-36.275298	-36.504579	-15.632384	-7.363044	-85.730888	-84.235873	-80.103496	-84.005068	
0.150000	-82.655203	-82.560499	-81.768500	-82.379015	-82.074401	-83.055042	-82.673963	-82.201237	-81.887720	-81.841313	-81.975529	-81.848999	-82.339148	-81.852253	-82.156414	-82.015952	-82.308903	-83.218763	-82.085471	-82.273050	-82.981166	-82.949513	-81.985294	-82.830341	-81.950196	-82.384267	-82.555356	-82.923434	-82.462714	-82.073955	-82.202897	-81.949154	-82.196696	-82.056474	-81.889796	-82.238310	-82.167862	-82.161340	-82.276761	-81.845451	-82.683853	-82.089483	-82.064181	-82.052033	-81.875284	-81.875713	-82.481507	-82.660422	-82.213258	-82.982621	-81.944568	-82.730595	-41.170193	-37.658053	-65.608145	-28.513401	-36.952307	-40.573080	-18.848121	-20.298759	-19.325514	-20.989067	-20.498274	-18.074709	-18.350131	-20.902502	-20.352598	-21.897500	-22.192920	-23.031265	-22.019561	-21.828573	-22.176903	-15.631642	-13.778402	-85.723912	-84.232177	-80.092692	-83.999003	
0.175000	-82.654845	-82.559341	-81.766052	-82.375547	-82.070317	-83.050452	-82.673755	-82.200311	-81.886119	-81.838288	-81.973202	-81.845984	-82.333448	-81.849221	-82.151597	-82.009992	-82.300257	-83.212771	-82.077784	-82.271416	-82.974461	-82.942823	-81.980517	-82.823710	-81.941881	-82.377129	-82.548791	-82.916770	-82.458494	-82.068430	-82.197985	-81.944417	-82.193543	-82.050962	-81.888182	-82.233353	-82.166174	-82.156506	-82.275122	-81.842434	-82.685384	-82.089393	-82.058652	-82.048771	-81.872087	-81.872516	-82.475704	-82.658541	-82.209930	-82.982254	-81.939828	-82.729529	-43.663778	-40.770944	-64.593020	-32.785470	-40.161429	-42.775437	1.450228	-0.136591	0.934734	-0.909829	-0.359020	2.275647	1.982056	-0.813465	-0.197505	-1.947997	-2.288474	-3.270620	-2.087797	-1.867838	-2.269885	-15.627070	-19.185683	-85.716904	-84.228414	-80.081979	-83.992916	
0.200000	-82.653767	-82.557346	-81.762515	-82.371430	-82.065454	-83.045116	-82.672818	-82.198536	-81.883549	-81.834209	-81.969945	-81.841916	-82.326899	-81.845138	-82.146048	-82.003234	-82.291023	-83.206711	-82.069618	-82.268977	-82.967559	-82.935934	-81.974834	-82.816876	-81.932957	-82.369650	-82.541846	-82.909906	-82.453673	-82.062052	-82.192175	-81.938773	-82.189341	-82.044590	-81.885596	-82.227500	-82.163513	-82.150941	-82.272683	-81.838364	-82.686031	-82.088191	-82.052266	-82.044464	-81.867845	-81.868274	-82.469057	-82.655861	-82.205559	-82.981165	-81.934181	-82.727787	-45.696650	-43.422290	-63.379691	-36.393797	-42.906291	-44.556891	19.447788	18.276457	19.071225	17.694838	18.110251	20.045202	19.833503	17.766005	18.229534	16.900984	16.639802	15.873067	16.794381	16.964121	16.654254	-15.619708	-23.749711	-85.709899	-84.224633	-80.071358	-83.986829	
0.225000	-82.652083	-82.554651	-81.758071	-82.366779	-82.059951	-83.039171	-82.671270	-82.196050	-81.880170	-81.829255	-81.965915	-81.836973	-82.319656	-81.840181	-82.139900	-81.995829	-82.281325	-83.200618	-82.061079	-82.265869	-82.960516	-82.928903	-81.968406	-82.809897	-81.923550	-82.361912	-82.534606	-82.902899	-82.448361	-82.054975	-82.185628	-81.932382	-82.184268	-82.037516	-81.882197	-82.220911	-82.160043	-82.144777	-82.269576	-81.833418	-82.685930	-82.086052	-82.045179	-82.039291	-81.862735	-81.863164	-82.461720	-82.652518	-82.200323	-82.979469	-81.927786	-82.725480	-47.356768	-45.645563	-61.869362	-39.517370	-45.222243	-46.004415	31.463785	30.796867	31.251547	30.462062	30.701797	31.799090	31.680085	30.500873	30.768147	29.998566	29.847697	29.395129	29.938064	30.037218	29.856225	-15.610468	-27.588776	-85.702913	-84.220860	-80.060814	-83.980748	
0.250000	-82.649895	-82.551375	-81.752875	-82.361693	-82.053927	-83.032736	-82.669212	-82.192972	-81.876118	-81.823578	-81.961245	-81.831306	-82.311852	-81.834503	-82.133267	-81.987904	-82.271273	-83.194520	-82.052254	-82.262206	-82.953380	-82.921777	-81.961369	-82.802820	-81.913768	-82.353982	-82.527145	-82.895798	-82.442654	-82.047334	-82.178482	-81.925381	-82.178478	-82.029872	-81.878124	-82.213723	-82.155900	-82.138128	-82.265917	-81.827749	-82.685198	-82.083131	-82.037524	-82.033404	-81.856909	-81.857338	-82.453829	-82.648626	-82.194374	-82.977268	-81.920783	-82.722703	-48.724129	-47.475628	-59.902778	-42.236088	-47.135870	-47.190198	37.940043	37.605787	37.834592	37.438218	37.558668	38.107432	38.047932	37.455065	37.589452	37.204274	37.131140	36.904179	37.175923	37.225690	37.135456	-15.599987	-30.800555	-85.695957	-84.217110	-80.050340	-83.974681	
0.275000	-82.647288	-82.547621	-81.747062	-82.356259	-82.047483	-83.025911	-82.666731	-82.189406	-81.871512	-81.817310	-81.956050	-81.825048	-82.303603	-81.828235	-82.126247	-81.979569	-82.260957	-83.188440	-82.043220	-82.258087	-82.946193	-82.914599	-81.953844	-82.795687	-81.903706	-82.345920	-82.519524	-82.888643	-82.436631	-82.039241	-82.170854	-81.917891	-82.172104	-82.021773	-81.873495	-82.206056	-82.151206	-82.131093	-82.261804	-81.821488	-82.683936	-82.079560	-82.029417	-82.026934	-81.850499	-81.850927	-82.445496	-82.644285	-82.187845	-82.974649	-81.913289	-82.719539	-49.866238	-48.967430	-57.201102	-44.565729	-48.695204	-48.170255	41.542027	41.365422	41.487347	41.277394	41.341036	41.629641	41.598130	41.283638	41.354868	41.152481	41.116503	40.997303	41.139677	41.165703	41.118788	-15.588780	-33.461653	-85.689037	-84.213393	-80.039929	-83.968630	
0.300000	-82.644338	-82.543477	-81.740749	-82.350548	-82.040707	-83.018782	-82.663902	-82.185441	-81.866456	-81.810564	-81.950431	-81.818313	-82.295006	-81.821491	-82.118925	-81.970920	-82.250458	-83.182399	-82.034042	-82.253597	-82.938988	-82.907403	-81.945933	-82.788534	-81.893443	-82.337775	-82.511797	-82.881470	-82.430364	-82.030796	-82.162848	-81.910013	-82.165259	-82.013319	-81.868413	-82.198012	-82.146061	-82.123756	-82.257322	-81.814751	-82.682232	-82.075452	-82.020954	-82.019995	-81.843616	-81.844044	-82.436820	-82.639579	-82.180849	-82.971687	-81.905407	-82.716060	-50.837102	-50.193150	-53.234660	-46.514445	-49.970072	-48.987884	43.541602	43.446018	43.512965	43.399012	43.433427	43.588454	43.571438	43.399658	43.438390	43.330707	43.314184	43.251139	43.325957	43.339804	43.315408	-15.577245	-35.632184	-85.682157	-84.209715	-80.029575	-83.962598	
0.325000	-82.641108	-82.539020	-81.734035	-82.344625	-82.033674	-83.011425	-82.660789	-82.181152	-81.861036	-81.803438	-81.944471	-81.811197	-82.286145	-81.814368	-82.111373	-81.962036	-82.239841	-83.176413	-82.024776	-82.248810	-82.931795	-82.900217	-81.937721	-82.781389	-81.883047	-82.329590	-82.504009	-82.874308	-82.423910	-82.022083	-82.154550	-81.901834	-82.158041	-82.004593	-81.862967	-82.189676	-82.140556	-82.116189	-82.252544	-81.807632	-82.680161	-82.070907	-82.012221	-82.012684	-81.836358	-81.836786	-82.427886	-82.634582	-82.173483	-82.968446	-81.897225	-82.712326	-51.676632	-51.221513	-46.915502	-48.113064	-51.031938	-49.674940	44.875364	44.816999	44.858999	44.788626	44.809780	44.902895	44.892579	44.786529	44.810564	44.745405	44.737665	44.699197	44.744436	44.752770	44.738406	-15.565701	-37.360628	-85.675320	-84.206081	-80.019271	-83.956586	
0.350000	-82.637654	-82.534313	-81.727006	-82.338542	-82.026449	-83.003902	-82.657448	-82.176605	-81.855329	-81.796016	-81.938245	-81.803784	-82.277093	-81.806949	-82.103651	-81.952986	-82.229163	-83.170495	-82.015468	-82.243789	-82.924639	-82.893068	-81.929285	-82.774277	-81.872575	-82.321401	-82.496199	-82.867181	-82.417323	-82.013173	-82.146034	-81.893429	-82.150533	-81.995668	-81.857231	-82.181125	-82.134765	-82.108453	-82.247534	-81.800217	-82.677787	-82.066008	-82.003291	-82.005085	-81.828808	-81.829236	-82.418764	-82.629357	-82.165831	-82.964983	-81.888817	-82.708391	-52.413249	-52.106419	-35.935755	-49.419589	-51.939238	-50.254419	45.724529	45.690501	45.716184	45.674441	45.686893	45.739587	45.733714	45.670407	45.684795	45.648056	45.646366	45.624571	45.649633	45.654367	45.646780	-15.554401	-38.688698	-85.668526	-84.202492	-80.009014	-83.950595	
0.375000	-82.634023	-82.529414	-81.719734	-82.332346	-82.019086	-82.996266	-82.653927	-82.171857	-81.849398	-81.788368	-81.931816	-81.796147	-82.267911	-81.799307	-82.095814	-81.943830	-82.218473	-83.164658	-82.006157	-82.238588	-82.917540	-82.885974	-81.920689	-82.767220	-81.862076	-82.313238	-82.488397	-82.860110	-82.410644	-82.004129	-82.137366	-81.884863	-82.142808	-81.986605	-81.851270	-82.172422	-82.128754	-82.100601	-82.242345	-81.792578	-82.675167	-82.060829	-81.994223	-81.997268	-81.821038	-81.821465	-82.409516	-82.623958	-82.157964	-82.961344	-81.880248	-82.704299	-53.066784	-52.885345	-16.426235	-50.501091	-52.733414	-50.742415	46.377179	46.355293	46.373092	46.345278	46.353488	46.385588	46.381957	46.340084	46.349811	46.326739	46.328069	46.313898	46.329693	46.332673	46.328319	-15.543543	-39.655934	-85.661777	-84.198949	-79.998799	-83.944624	
0.400000	-82.630255	-82.524370	-81.712285	-82.326076	-82.011633	-82.988564	-82.650268	-82.166956	-81.843300	-81.780557	-81.925236	-81.788346	-82.258652	-81.791501	-82.087906	-81.934616	-82.207811	-83.158909	-81.996879	-82.233252	-82.910515	-82.878954	-81.911987	-82.760234	-81.851592	-82.305126	-82.480633	-82.853112	-82.403912	-81.995002	-82.128598	-81.876191	-82.134927	-81.977457	-81.845142	-82.163622	-82.122579	-82.092679	-82.237023	-81.784774	-82.672349	-82.055431	-81.985072	-81.989295	-81.813107	-81.813535	-82.400194	-82.618431	-82.149943	-82.957570	-81.871571	-82.700090	-53.651067	-53.583267	11.040265	-51.416740	-53.442123	-51.150073	46.822123	46.810629	46.821656	46.805905	46.810437	46.825000	46.823312	46.799639	46.805317	46.794482	46.798627	46.791539	46.798663	46.800123	46.798728	-15.533283	-40.301047	-85.655073	-84.195455	-79.988620	-83.938675	
0.425000	-82.626386	-82.519222	-81.704710	-82.319765	-82.004129	-82.980833	-82.646504	-82.161943	-81.837083	-81.772635	-81.918553	-81.780434	-82.249359	-81.783586	-82.079965	-81.925389	-82.197211	-83.153257	-81.987660	-82.227823	-82.903579	-82.872022	-81.903226	-82.753333	-81.841157	-82.297086	-82.472928	-82.846201	-82.397157	-81.985836	-82.119777	-81.867458	-82.126941	-81.968267	-81.838892	-82.154770	-82.116288	-82.084724	-82.231608	-81.776860	-82.669374	-82.049868	-81.975880	-81.981217	-81.805070	-81.805497	-82.390843	-82.612816	-82.141821	-82.953697	-81.862835	-82.695796	-54.175790	-54.216755	33.682160	-52.210566	-54.083665	-51.484763	47.182004	47.176177	47.183737	47.174298	47.176891	47.181533	47.180928	47.167250	47.170831	47.166408	47.172167	47.168527	47.171369	47.172026	47.172183	-15.523740	-40.660214	-85.648415	-84.192009	-79.978473	-83.932748	
0.450000	-82.622445	-82.514005	-81.697057	-82.313442	-81.996609	-82.973107	-82.642666	-82.156854	-81.830787	-81.764647	-81.911805	-81.772456	-82.240071	-81.775605	-82.072023	-81.916182	-82.186702	-83.147707	-81.978523	-82.222333	-82.896742	-82.865189	-81.894446	-82.746529	-81.830801	-82.289136	-82.465301	-82.839389	-82.390406	-81.976669	-82.110943	-81.858705	-82.118897	-81.959074	-81.832563	-82.145906	-82.109921	-82.076768	-82.226133	-81.768879	-82.666279	-82.044186	-81.966685	-81.973079	-81.796969	-81.797396	-82.381500	-82.607145	-82.133642	-82.949755	-81.854078	-82.691446	-54.647746	-54.796769	44.128380	-52.912698	-54.670222	-51.751166	47.426926	47.426880	47.430856	47.427986	47.428558	47.423189	47.423693	47.420125	47.421508	47.424008	47.431540	47.431837	47.429775	47.429593	47.431466	-15.514997	-40.764255	-85.641801	-84.188611	-79.968353	-83.926842	
0.475000	-82.618459	-82.508748	-81.689364	-82.307131	-81.989100	-82.965413	-82.638781	-82.151719	-81.824446	-81.756631	-81.905026	-81.764451	-82.230819	-81.767597	-82.064108	-81.907027	-82.176308	-83.142264	-81.969488	-82.216812	-82.890014	-82.858464	-81.885679	-82.739832	-81.820549	-82.281291	-82.457769	-82.832685	-82.383683	-81.967533	-82.102128	-81.849965	-82.110831	-81.949909	-81.826190	-82.137063	-82.103513	-82.068840	-82.220628	-81.760871	-82.663092	-82.038425	-81.957520	-81.964919	-81.788844	-81.789270	-82.372196	-82.601449	-82.125443	-82.945768	-81.845335	-82.687063	-55.071795	-55.330394	47.678220	-53.543468	-55.209712	-51.951734	47.620352	47.623787	47.625806	47.626680	47.626083	47.614381	47.615574	47.618139	47.618283	47.624838	47.633557	47.635977	47.631200	47.630527	47.633423	-15.507114	-40.636774	-85.635232	-84.185262	-79.958255	-83.920957	
0.500000	-82.614448	-82.503478	-81.681665	-82.300852	-81.981628	-82.957774	-82.634869	-82.146564	-81.818091	-81.748620	-81.898245	-81.756449	-82.221630	-81.759594	-82.056243	-81.897949	-82.166047	-83.136931	-81.960570	-82.211284	-82.883403	-82.851856	-81.876956	-82.733249	-81.810419	-82.273562	-82.450343	-82.826096	-82.377005	-81.958453	-82.093362	-81.841267	-82.102777	-81.940800	-81.819801	-82.128269	-82.097094	-82.060962	-82.215116	-81.752867	-82.659842	-82.032617	-81.948411	-81.956768	-81.780726	-81.781152	-82.362958	-82.595751	-82.117258	-82.941759	-81.836633	-82.682670	-55.451350	-55.822026	48.962063	-54.116969	-55.706979	-52.087214	47.739780	47.746989	47.746836	47.751871	47.749975	47.731499	47.733439	47.742608	47.741363	47.752552	47.762617	47.767613	47.759551	47.758333	47.762415	-15.500125	-40.293481	-85.628708	-84.181962	-79.948177	-83.915095	
0.525000	-82.610432	-82.498216	-81.673988	-82.294622	-81.974212	-82.950209	-82.630950	-82.141411	-81.811747	-81.740640	-81.891486	-81.748480	-82.212527	-81.751623	-82.048448	-81.888970	-82.155937	-83.131711	-81.951783	-82.205769	-82.876914	-82.845369	-81.868298	-82.726787	-81.800430	-82.265960	-82.443036	-82.819630	-82.370390	-81.949454	-82.084667	-81.832635	-82.094760	-81.931770	-81.813422	-82.119547	-82.090688	-82.053153	-82.209618	-81.744895	-82.656550	-82.026791	-81.939381	-81.948653	-81.772642	-81.773068	-82.353809	-82.590071	-82.109113	-82.937746	-81.827996	-82.678282	-55.788784	-56.274498	49.386944	-54.643004	-56.164935	-52.156883	47.821198	47.830911	47.829497	47.837120	47.834398	47.811166	47.813620	47.827201	47.825098	47.839337	47.850429	47.856992	47.846860	47.845289	47.850178	-15.494044	-39.743091	-85.622229	-84.178710	-79.938113	-83.909253	
0.550000	-82.606425	-82.492980	-81.666357	-82.288456	-81.966869	-82.942735	-82.627039	-82.136279	-81.805434	-81.732716	-81.884769	-81.740565	-82.203527	-81.743708	-82.040738	-81.880105	-82.145990	-83.126605	-81.943138	-82.200286	-82.870552	-82.839009	-81.859727	-82.720449	-81.790594	-82.258490	-82.435854	-82.813289	-82.363850	-81.940553	-82.076063	-81.824088	-82.086805	-81.922837	-81.807074	-82.110918	-82.084318	-82.045430	-82.204152	-81.736978	-82.653235	-82.020972	-81.930449	-81.940598	-81.764616	-81.765042	-82.344766	-82.584428	-82.101030	-82.933745	-81.819446	-82.673915	-56.085654	-56.689889	49.320235	-55.127930	-56.585502	-52.158599	47.850566	47.862984	47.860173	47.870657	47.867022	47.838716	47.841723	47.860045	47.856988	47.874663	47.886891	47.895314	47.882740	47.880780	47.886586	-15.488869	-38.989114	-85.615794	-84.175506	-79.928063	-83.903433	
0.575000	-82.602442	-82.487786	-81.658792	-82.282365	-81.959614	-82.935365	-82.623150	-82.131182	-81.799171	-81.724865	-81.878111	-81.732725	-82.194647	-81.735867	-82.033127	-81.871371	-82.136216	-83.121613	-81.934642	-82.194849	-82.864320	-82.832778	-81.851259	-82.714240	-81.780923	-82.251161	-82.428805	-82.807078	-82.357395	-81.931766	-82.067567	-81.815643	-82.078929	-81.914017	-81.800776	-82.102397	-82.078001	-82.037806	-82.198732	-81.729135	-82.649914	-82.015179	-81.921631	-81.932622	-81.756666	-81.757092	-82.335846	-82.578836	-82.093029	-82.929769	-81.810997	-82.669581	-56.342833	-57.070056	48.876323	-55.575217	-56.970274	-52.088805	47.849146	47.863518	47.859857	47.872267	47.867999	47.835797	47.839222	47.860993	47.857297	47.877481	47.890668	47.900358	47.886051	47.883816	47.890318	-15.484581	-38.032152	-85.609404	-84.172350	-79.918022	-83.897635	
0.600000	-82.598494	-82.482645	-81.651310	-82.276360	-81.952457	-82.928109	-82.619294	-82.126135	-81.792973	-81.717106	-81.871527	-81.724976	-82.185899	-81.728118	-82.025627	-81.862779	-82.126624	-83.116737	-81.926303	-82.189471	-82.858221	-82.826680	-81.842907	-82.708162	-81.771426	-82.243975	-82.421894	-82.800999	-82.351036	-81.923106	-82.059191	-81.807314	-82.071150	-81.905323	-81.794542	-82.093999	-82.071751	-82.030292	-82.193372	-81.721383	-82.646600	-82.009431	-81.912938	-81.924740	-81.748809	-81.749235	-82.327059	-82.573307	-82.085126	-82.925830	-81.802664	-82.665291	-56.560592	-57.416789	48.097554	-55.986340	-57.320893	-51.942428	47.808818	47.825248	47.820677	47.835149	47.830203	47.793929	47.797792	47.823183	47.818798	47.841713	47.855929	47.867053	47.850797	47.848267	47.855531	-15.481150	-36.872625	-85.603057	-84.169242	-79.907989	-83.891858	
0.625000	-82.594589	-82.477569	-81.643925	-82.270447	-81.945410	-82.920977	-82.615481	-82.121148	-81.786852	-81.709451	-81.865029	-81.717331	-82.177294	-81.720473	-82.018244	-81.854338	-82.117220	-83.111977	-81.918127	-82.184161	-82.852256	-82.820715	-81.834684	-82.702215	-81.762108	-82.236937	-82.415125	-82.795053	-82.344779	-81.914583	-82.050948	-81.799113	-82.063480	-81.896766	-81.788386	-82.085733	-82.065581	-82.022897	-82.188080	-81.713735	-82.643305	-82.003741	-81.904383	-81.916967	-81.741058	-81.741484	-82.318418	-82.567851	-82.077334	-82.921935	-81.794458	-82.661053	-56.738722	-57.731618	47.010899	-56.361740	-57.638883	-51.712724	47.742394	47.760422	47.755285	47.771240	47.765789	47.726152	47.730371	47.758593	47.753713	47.778803	47.793949	47.806150	47.788367	47.785612	47.793510	-15.478536	-35.514061	-85.596755	-84.166182	-79.897962	-83.886103	
0.650000	-82.590736	-82.472567	-81.636649	-82.264634	-81.938480	-82.913974	-82.611718	-82.116230	-81.780819	-81.701910	-81.858627	-81.709801	-82.168838	-81.712943	-82.010988	-81.846056	-82.108008	-83.107331	-81.910116	-82.178929	-82.846425	-82.814885	-81.826597	-82.696402	-81.752976	-82.230049	-82.408500	-82.789241	-82.338630	-81.906205	-82.042845	-81.791047	-82.055930	-81.888354	-81.782317	-82.077608	-82.059502	-82.015628	-82.182865	-81.706203	-82.640040	-81.998122	-81.895973	-81.909312	-81.733424	-81.733850	-82.309929	-82.562476	-82.069663	-82.918094	-81.786389	-82.656874	-56.876540	-58.015836	45.642013	-56.701580	-57.925658	-51.391043	47.645413	47.665077	47.659364	47.676849	47.670876	47.627795	47.632379	47.663496	47.658103	47.685483	47.701605	47.714971	47.695542	47.692554	47.701122	-15.476691	-33.966517	-85.590496	-84.163169	-79.887940	-83.880369	
0.675000	-82.586941	-82.467646	-81.629490	-82.258927	-81.931672	-82.907108	-82.608012	-82.111388	-81.774881	-81.694494	-81.852327	-81.702396	-82.160539	-81.705538	-82.003864	-81.837938	-82.098992	-83.102799	-81.902273	-82.173781	-82.840730	-82.809189	-81.818655	-82.690723	-81.744032	-82.223312	-82.402022	-82.783564	-82.332594	-81.897980	-82.034890	-81.783126	-82.048509	-81.880094	-81.776343	-82.069633	-82.053522	-82.008491	-82.177735	-81.698794	-82.636812	-81.992584	-81.887715	-81.901784	-81.725916	-81.726342	-82.301599	-82.557190	-82.062123	-82.914312	-81.778464	-82.652761	-56.972873	-58.270338	44.019804	-57.006286	-58.182308	-50.966344	47.525693	47.546704	47.540639	47.559285	47.552898	47.506810	47.511708	47.545225	47.539443	47.568773	47.585817	47.600129	47.579308	47.576131	47.585294	-15.475561	-32.249824	-85.584280	-84.160203	-79.877920	-83.874656	
0.700000	-82.583209	-82.462812	-81.622457	-82.253328	-81.924993	-82.900381	-82.604368	-82.106630	-81.769047	-81.687210	-81.846138	-81.695122	-82.152403	-81.698265	-81.996875	-81.829990	-82.090174	-83.098380	-81.894601	-82.168723	-82.835170	-82.803628	-81.810862	-82.685177	-81.735280	-82.216727	-82.395692	-82.778020	-82.326674	-81.889913	-82.027089	-81.775354	-82.041224	-81.871991	-81.770473	-82.061811	-82.047648	-82.001490	-82.172694	-81.691517	-82.633628	-81.987135	-81.879615	-81.894392	-81.718542	-81.718967	-82.293432	-82.551998	-82.054719	-82.910595	-81.770688	-82.648718	-57.026021	-58.495410	42.175610	-57.276575	-58.409373	-50.424698	47.380917	47.403276	47.396878	47.416679	47.409877	47.360758	47.365971	47.401891	47.395718	47.427051	47.445050	47.460347	47.438074	47.434706	47.444485	-15.475087	-30.395828	-85.578107	-84.157284	-79.867901	-83.868964	
