time	voltage	cai	inat
0.000000	-65.000000	0.000001	-0.020987
0.025000	-49.516172	0.000009	-0.020987
0.050000	34.896124	0.000336	-0.813269
0.075000	-81.410497	0.026884	-0.000572
0.100000	-68.838244	0.013442	-0.000016
0.125000	-69.849646	0.006721	-0.005023
0.150000	-73.897598	0.003361	-0.003334
0.175000	-76.958483	0.001681	-0.000584
0.200000	-75.914078	0.000841	-0.000141
0.225000	-77.509520	0.000421	-0.000231
0.250000	-77.920922	0.000211	-0.000110
0.275000	-79.544481	0.000106	-0.000089
0.300000	-79.698063	0.000053	-0.000041
0.325000	-80.513131	0.000027	-0.000038
0.350000	-80.336087	0.000014	-0.000025
0.375000	-78.742730	0.000007	-0.000028
0.400000	-78.907843	0.000004	-0.000060
0.425000	-79.885544	0.000002	-0.000055
0.450000	-79.753468	0.000001	-0.000034
0.475000	-79.480931	0.000001	-0.000037
0.500000	-79.517807	0.000001	-0.000042
0.525000	-79.149081	0.000001	-0.000041
0.550000	-79.070067	0.000001	-0.000049
0.575000	-78.931671	0.000001	-0.000051
0.600000	-78.451743	0.000001	-0.000055
0.625000	-77.690102	0.000001	-0.000070
0.650000	-78.068364	0.000001	-0.000100
0.675000	-77.970359	0.000001	-0.000083
0.700000	-77.533446	0.000001	-0.000087
0.725000	-77.119763	0.000001	-0.000108
0.750000	-77.095372	0.000001	-0.000131
0.775000	-77.051815	0.000001	-0.000133
0.800000	-76.725225	0.000001	-0.000135
0.825000	-76.719659	0.000001	-0.000159
0.850000	-75.962717	0.000001	-0.000159
0.875000	-76.041055	0.000001	-0.000226
0.900000	-76.254744	0.000001	-0.000218
0.925000	-75.938147	0.000001	-0.000198
0.950000	-75.969542	0.000001	-0.000229
0.975000	-76.354861	0.000001	-0.000225
1.000000	-76.393950	0.000001	-0.000189
1.025000	-75.572717	0.000001	-0.000186
1.050000	-75.935016	0.000001	-0.000273
1.075000	-75.558470	0.000001	-0.000229
1.100000	-75.706487	0.000001	-0.000275
1.125000	-75.373017	0.000001	-0.000256
1.150000	-75.399854	0.000001	-0.000299
1.175000	-75.075915	0.000001	-0.000296
1.200000	-75.307668	0.000001	-0.000341
1.225000	-74.675242	0.000001	-0.000308
1.250000	-75.145676	0.000001	-0.000412
1.275000	-74.881316	0.000001	-0.000331
1.300000	-75.119927	0.000001	-0.000374
1.325000	-74.843172	0.000001	-0.000335
1.350000	-74.904587	0.000001	-0.000381
1.375000	-74.973377	0.000001	-0.000369
1.400000	-74.830772	0.000001	-0.000357
1.425000	-74.902049	0.000001	-0.000383
1.450000	-74.944410	0.000001	-0.000370
1.475000	-75.327096	0.000001	-0.000362
1.500000	-74.038515	0.000001	-0.000305
1.525000	-74.475801	0.000001	-0.000547
1.550000	-74.257107	0.000001	-0.000452
1.575000	-74.719770	0.000001	-0.000498
1.600000	-74.261033	0.000001	-0.000404
1.625000	-74.326687	0.000001	-0.000497
1.650000	-74.417106	0.000001	-0.000483
1.675000	-74.847290	0.000001	-0.000464
1.700000	-74.302154	0.000001	-0.000380
1.725000	-73.970149	0.000001	-0.000488
1.750000	-74.417503	0.000001	-0.000564
1.775000	-74.491034	0.000001	-0.000464
1.800000	-74.681525	0.000001	-0.000449
1.825000	-74.317448	0.000001	-0.000411
1.850000	-74.300251	0.000001	-0.000485
1.875000	-74.314836	0.000001	-0.000488
1.900000	-74.159302	0.000001	-0.000485
1.925000	-74.191967	0.000001	-0.000519
1.950000	-74.209462	0.000001	-0.000512
1.975000	-74.561603	0.000001	-0.000508
2.000000	-73.999271	0.000001	-0.000434
2.025000	-74.346162	0.000001	-0.000556
2.050000	-74.338369	0.000001	-0.000479
2.075000	-74.280291	0.000001	-0.000480
2.100000	-74.064341	0.000001	-0.000493
2.125000	-74.046287	0.000001	-0.000541
2.150000	-74.008244	0.000001	-0.000545
2.175000	-74.342559	0.000001	-0.000554
2.200000	-74.477608	0.000001	-0.000479
2.225000	-74.388416	0.000001	-0.000451
2.250000	-73.897953	0.000001	-0.000470
2.275000	-73.894531	0.000001	-0.000584
2.300000	-73.891903	0.000001	-0.000584
2.325000	-73.889678	0.000001	-0.000584
2.350000	-73.887765	0.000001	-0.000585
2.375000	-73.886122	0.000001	-0.000585
2.400000	-73.884713	0.000001	-0.000586
2.425000	-73.883510	0.000001	-0.000586
2.450000	-73.882487	0.000001	-0.000587
2.475000	-73.881622	0.000001	-0.000587
2.500000	-73.880896	0.000001	-0.000587
2.525000	-73.880293	0.000001	-0.000588
2.550000	-73.879798	0.000001	-0.000588
2.575000	-73.879397	0.000001	-0.000588
2.600000	-73.879081	0.000001	-0.000588
2.625000	-73.878839	0.000001	-0.000588
2.650000	-73.878662	0.000001	-0.000589
2.675000	-73.878543	0.000001	-0.000589
2.700000	-73.878476	0.000001	-0.000589
2.725000	-73.878454	0.000001	-0.000589
2.750000	-73.878473	0.000001	-0.000589
2.775000	-73.878528	0.000001	-0.000589
2.800000	-73.878616	0.000001	-0.000589
2.825000	-73.878732	0.000001	-0.000589
2.850000	-73.878874	0.000001	-0.000589
2.875000	-73.879040	0.000001	-0.000589
2.900000	-73.879226	0.000001	-0.000589
2.925000	-73.879431	0.000001	-0.000589
2.950000	-73.879653	0.000001	-0.000589
2.975000	-73.879891	0.000001	-0.000589
3.000000	-73.880143	0.000001	-0.000589
3.025000	-73.880408	0.000001	-0.000589
3.050000	-73.880684	0.000001	-0.000589
3.075000	-73.880971	0.000001	-0.000589
3.100000	-73.881269	0.000001	-0.000589
3.125000	-73.881575	0.000001	-0.000589
3.150000	-73.878985	0.000001	-0.000588
3.175000	-73.874771	0.000001	-0.000589
3.200000	-73.869348	0.000001	-0.000589
3.225000	-73.862980	0.000001	-0.000590
3.250000	-73.855882	0.000001	-0.000591
3.275000	-73.848231	0.000001	-0.000592
3.300000	-73.840177	0.000001	-0.000593
3.325000	-73.831844	0.000001	-0.000595
3.350000	-73.823338	0.000001	-0.000597
3.375000	-73.814743	0.000001	-0.000599
3.400000	-73.806131	0.000001	-0.000601
3.425000	-73.797560	0.000001	-0.000603
3.450000	-73.789077	0.000001	-0.000605
3.475000	-73.780719	0.000001	-0.000608
3.500000	-73.772514	0.000001	-0.000610
3.525000	-73.764487	0.000001	-0.000612
3.550000	-73.756654	0.000001	-0.000615
3.575000	-73.749028	0.000001	-0.000617
3.600000	-73.741617	0.000001	-0.000619
3.625000	-73.734426	0.000001	-0.000622
3.650000	-73.727459	0.000001	-0.000624
3.675000	-73.720715	0.000001	-0.000626
3.700000	-73.714195	0.000001	-0.000628
3.725000	-73.707894	0.000001	-0.000630
3.750000	-73.701809	0.000001	-0.000632
3.775000	-73.695936	0.000001	-0.000634
3.800000	-73.690269	0.000001	-0.000636
3.825000	-73.684803	0.000001	-0.000638
3.850000	-73.679531	0.000001	-0.000640
3.875000	-73.674448	0.000001	-0.000642
3.900000	-73.669546	0.000001	-0.000643
3.925000	-73.664820	0.000001	-0.000645
3.950000	-73.660263	0.000001	-0.000646
3.975000	-73.655868	0.000001	-0.000648
4.000000	-73.651630	0.000001	-0.000649
4.025000	-73.647542	0.000001	-0.000651
4.050000	-73.643599	0.000001	-0.000652
4.075000	-73.639794	0.000001	-0.000654
4.100000	-73.636122	0.000001	-0.000655
4.125000	-73.632577	0.000001	-0.000656
4.150000	-73.629155	0.000001	-0.000657
4.175000	-73.625851	0.000001	-0.000658
4.200000	-73.622660	0.000001	-0.000660
4.225000	-73.619577	0.000001	-0.000661
4.250000	-73.616599	0.000001	-0.000662
4.275000	-73.613720	0.000001	-0.000663
4.300000	-73.610938	0.000001	-0.000664
4.325000	-73.608248	0.000001	-0.000665
4.350000	-73.605648	0.000001	-0.000665
