time	voltage	cai	inat
0.000000	-65.000000	0.000003	-0.000014
0.025000	-66.537077	0.000011	-0.000014
0.050000	-67.615175	0.000012	-0.000007
0.075000	-68.390436	0.000011	-0.000004
0.100000	-68.948796	0.000010	-0.000003
0.125000	-69.351186	0.000009	-0.000002
0.150000	-69.641273	0.000009	-0.000002
0.175000	-69.850612	0.000008	-0.000001
0.200000	-70.001892	0.000008	-0.000001
0.225000	-70.111381	0.000007	-0.000001
0.250000	-70.190735	0.000007	-0.000001
0.275000	-70.248339	0.000007	-0.000001
0.300000	-70.290220	0.000007	-0.000001
0.325000	-70.320715	0.000007	-0.000001
0.350000	-70.342949	0.000007	-0.000001
0.375000	-70.359181	0.000007	-0.000001
0.400000	-70.371045	0.000007	-0.000001
0.425000	-70.379727	0.000007	-0.000001
0.450000	-70.386088	0.000007	-0.000001
0.475000	-70.390756	0.000007	-0.000001
0.500000	-70.394190	0.000007	-0.000001
0.525000	-70.396724	0.000007	-0.000001
0.550000	-70.398604	0.000007	-0.000001
0.575000	-70.400011	0.000007	-0.000001
0.600000	-70.401076	0.000007	-0.000001
0.625000	-68.842133	0.000007	-0.000001
0.650000	-69.137463	0.000008	-0.000002
0.675000	-69.490006	0.000008	-0.000002
0.700000	-69.750536	0.000008	-0.000001
0.725000	-69.936737	0.000008	-0.000001
0.750000	-70.069841	0.000007	-0.000001
0.775000	-70.165102	0.000007	-0.000001
0.800000	-70.233314	0.000007	-0.000001
0.825000	-70.282180	0.000007	-0.000001
0.850000	-70.317206	0.000007	-0.000001
0.875000	-70.342332	0.000007	-0.000001
0.900000	-70.360378	0.000007	-0.000001
0.925000	-70.373360	0.000007	-0.000001
0.950000	-70.382724	0.000007	-0.000001
0.975000	-70.389501	0.000007	-0.000001
1.000000	-70.394431	0.000007	-0.000001
1.025000	-70.398042	0.000007	-0.000001
1.050000	-70.400712	0.000007	-0.000001
1.075000	-70.402710	0.000007	-0.000001
1.100000	-70.404230	0.000007	-0.000001
1.125000	-70.405408	0.000007	-0.000001
1.150000	-70.406342	0.000007	-0.000001
1.175000	-70.407103	0.000007	-0.000001
1.200000	-70.407739	0.000007	-0.000001
1.225000	-70.408285	0.000007	-0.000001
1.250000	-70.408766	0.000007	-0.000001
1.275000	-70.409200	0.000007	-0.000001
1.300000	-70.409598	0.000007	-0.000001
1.325000	-70.409970	0.000007	-0.000001
1.350000	-70.410320	0.000007	-0.000001
1.375000	-70.410653	0.000007	-0.000001
1.400000	-70.410972	0.000007	-0.000001
1.425000	-70.411278	0.000007	-0.000001
1.450000	-70.411573	0.000007	-0.000001
1.475000	-70.411857	0.000007	-0.000001
1.500000	-69.625559	0.000007	-0.000001
1.525000	-69.382485	0.000007	-0.000001
1.550000	-69.634883	0.000008	-0.000002
1.575000	-69.855156	0.000008	-0.000001
1.600000	-70.014709	0.000007	-0.000001
1.625000	-70.128713	0.000007	-0.000001
1.650000	-70.210200	0.000007	-0.000001
1.675000	-69.873101	0.000007	-0.000001
1.700000	-69.989796	0.000007	-0.000001
1.725000	-70.108948	0.000007	-0.000001
1.750000	-70.196206	0.000007	-0.000001
1.775000	-70.258521	0.000007	-0.000001
1.800000	-70.303023	0.000007	-0.000001
1.825000	-70.334823	0.000007	-0.000001
1.850000	-70.357549	0.000007	-0.000001
1.875000	-70.373788	0.000007	-0.000001
1.900000	-70.385389	0.000007	-0.000001
1.925000	-70.393678	0.000007	-0.000001
1.950000	-70.399601	0.000007	-0.000001
1.975000	-70.403835	0.000007	-0.000001
2.000000	-70.406866	0.000007	-0.000001
2.025000	-70.409039	0.000007	-0.000001
2.050000	-70.410603	0.000007	-0.000001
2.075000	-70.411733	0.000007	-0.000001
2.100000	-70.412556	0.000007	-0.000001
2.125000	-70.413160	0.000007	-0.000001
2.150000	-70.413611	0.000007	-0.000001
2.175000	-70.413954	0.000007	-0.000001
2.200000	-70.414220	0.000007	-0.000001
2.225000	-70.414432	0.000007	-0.000001
2.250000	-70.414606	0.000007	-0.000001
2.275000	-70.414608	0.000007	-0.000001
2.300000	-70.414609	0.000007	-0.000001
2.325000	-70.414610	0.000007	-0.000001
2.350000	-70.414611	0.000007	-0.000001
2.375000	-70.414612	0.000007	-0.000001
2.400000	-70.414613	0.000007	-0.000001
2.425000	-70.414614	0.000007	-0.000001
2.450000	-70.414615	0.000007	-0.000001
2.475000	-70.414615	0.000007	-0.000001
2.500000	-70.414616	0.000007	-0.000001
2.525000	-70.414617	0.000007	-0.000001
2.550000	-70.414618	0.000007	-0.000001
2.575000	-70.414618	0.000007	-0.000001
2.600000	-70.414619	0.000007	-0.000001
2.625000	-70.414620	0.000007	-0.000001
2.650000	-70.414621	0.000007	-0.000001
2.675000	-70.414621	0.000007	-0.000001
